"idpersona","idmatriculacion","carrera_siglas","cohorte","cohorte_anio","fechainicio","fechafin","estado"
"21846","26261","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17613","26271","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16938","26276","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16797","26296","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"21893","26298","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21116","26303","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"16624","26308","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17098","26340","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17287","26387","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21966","26405","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16561","26410","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17651","26420","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21988","26427","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22002","26431","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"10354","26445","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"10241","26449","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22056","26463","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"9908","26470","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"18032","26476","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"6919","26491","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22097","26497","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22098","26500","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22099","26501","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16210","26505","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"10156","26506","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22050","26513","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11782","26515","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"10993","26517","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11053","26525","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22127","26526","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17787","26535","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22132","26538","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22135","26540","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22137","26546","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"16975","26548","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22142","26550","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22103","26552","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"10500","26559","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21618","26560","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17249","26570","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17622","26575","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"21815","26590","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"9960","26596","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22113","26601","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10293","26614","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22188","26615","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22186","26617","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11715","26632","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10002","26638","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17444","26653","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22230","26654","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22234","26656","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"9728","26664","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16564","26666","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22260","26686","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22270","26696","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22243","26697","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22271","26698","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17323","26700","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17438","26701","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10377","26708","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"10382","26710","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"18037","26712","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22277","26716","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"9778","27224","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22140","27252","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22557","27253","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22563","27262","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22569","27265","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"18001","27276","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17849","27290","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"18060","27293","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22591","27299","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22612","27329","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11701","27342","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17921","27346","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17920","27357","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17719","27361","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"12779","27363","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17999","27366","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22651","27380","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22661","27392","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"18009","27393","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22665","27397","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22666","27398","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22324","27400","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11071","27411","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"20493","27424","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"12810","27428","SEMINARIORANCIERE","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"13951","30438","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17248","30440","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21643","30450","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"16400","30480","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17995","30485","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"19311","30489","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25070","30499","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10352","30510","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21775","30515","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"25087","30517","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10239","30529","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21706","30532","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"11735","30535","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"24983","30555","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17747","30558","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16768","30584","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22051","30585","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17865","30590","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25204","30604","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"16210","30605","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16765","30614","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"25225","30616","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25281","30641","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10861","30659","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25310","30660","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17208","30668","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21830","30669","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17319","30680","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25336","30705","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10658","30708","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17491","30712","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"10741","30741","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17090","30768","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17389","30784","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22040","31233","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"5776","31419","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"16970","31436","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"26145","31459","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17943","31499","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"26283","31576","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"26380","31729","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"26581","31842","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"26551","31843","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17581","31847","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21661","31974","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17107","32004","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"26732","32008","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"26565","32016","SEMINARIORANCIERE","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
