idcarrera,idcohorte,linea_formativa,propuesta,carrera,carrera_siglas,tipo,cohorte,cohorte_anio,anio,idsede,ifda,ifda_siglas,departamento,iddepartamento,inscriptos,matriculados_aceptados,aprobados_mi,inician_cursada_seminario,cursantes_t3,cursando_hoy,egresados_intermedio,egresados,aprobados_1er_uc,tiene_egresados,tiene_egresados_inter,vigencia_prop,activos_RAI,aprobados_sem
33,275,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2021,2021,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,8,4,NULL,4,4,0,0,0,4,1,0,Si,NULL,NULL
33,275,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2021,2021,2021,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,7,3,NULL,3,3,0,0,1,3,1,0,Si,NULL,1
33,275,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,32,17,NULL,14,14,0,0,9,14,1,0,Si,NULL,9
33,275,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2021,2021,2021,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,6,4,NULL,4,4,0,0,1,4,1,0,Si,NULL,1
33,275,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""","Seminario ""Vidas con banda sonora. Músicas e identidades en la Argentina""",SEMINARIOMUSICAS,Seminario,agosto 2021,2021,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,13,10,NULL,10,10,0,0,8,10,1,0,Si,NULL,8
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,7,4,NULL,4,4,0,0,2,4,1,0,Si,NULL,2
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,12,11,NULL,10,10,0,0,6,10,1,0,Si,NULL,6
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,23,21,NULL,21,21,0,0,15,21,1,0,Si,NULL,15
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,10,7,NULL,7,7,0,0,3,7,1,0,Si,NULL,3
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,6,4,NULL,4,4,0,0,2,4,1,0,Si,NULL,2
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,7,4,NULL,3,3,0,0,1,3,1,0,Si,NULL,1
76,276,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2021,2021,2021,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,82,48,NULL,46,46,0,0,24,46,1,0,Si,NULL,24
79,277,Formación de estudiantes de institutos de formación docente y docentes noveles,Actualización Académica en Pedagogía y Cultura,Actualización Académica en Pedagogía y Cultura,PYC_ACT,Trayecto,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,115,75,NULL,0,74,0,0,30,74,1,0,Si,NULL,NULL
93,278,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,agosto 2021,2021,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,166,158,NULL,130,130,0,0,57,130,1,0,Si,NULL,57
95,279,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Redes Digitales y Sociales""","Seminario ""Redes Digitales y Sociales""",SEMINARIOREDDIGIYSOC,Seminario,agosto 2021,2021,2021,13,Instituto Superior del Profesorado Tecnológico,ISPT,Capital,26,47,47,NULL,46,46,0,0,30,46,1,0,Si,NULL,30
95,279,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Redes Digitales y Sociales""","Seminario ""Redes Digitales y Sociales""",SEMINARIOREDDIGIYSOC,Seminario,agosto 2021,2021,2021,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,21,21,NULL,20,20,0,0,13,20,1,0,Si,NULL,13
95,279,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Redes Digitales y Sociales""","Seminario ""Redes Digitales y Sociales""",SEMINARIOREDDIGIYSOC,Seminario,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,25,25,NULL,25,25,0,0,19,25,1,0,Si,NULL,19
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,12,Conservatorio Superior de Música Juan José Castro,CCASTRO,Tercero Arriba,22,58,40,NULL,40,40,0,0,26,40,1,0,Si,NULL,26
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,68,40,NULL,39,39,0,0,18,39,1,0,Si,NULL,18
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,96,38,NULL,38,38,0,0,25,38,1,0,Si,NULL,25
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,77,37,NULL,37,37,0,0,18,37,1,0,Si,NULL,18
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,35,32,NULL,31,31,0,0,18,31,1,0,Si,NULL,18
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,211,79,NULL,76,76,0,0,48,76,1,0,Si,NULL,48
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,180,77,NULL,76,76,0,0,41,76,1,0,Si,NULL,41
77,281,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,935,164,NULL,162,162,0,0,90,162,1,0,Si,NULL,90
118,282,Formación docente complementaria,Seminario Educación Sexual Integral,Seminario Educación Sexual Integral,SEMINARIOESI,Seminario,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,548,189,NULL,181,181,0,0,91,181,1,0,Si,NULL,91
135,283,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_ACT,Trayecto,agosto 2021,2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
135,283,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_ACT,Trayecto,agosto 2021,2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,24,0,0,20,0,1,0,Si,NULL,NULL
135,283,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_ACT,Trayecto,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,87,36,26,0,24,0,0,0,26,1,0,Si,NULL,NULL
136,285,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,agosto 2021,2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
136,285,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,agosto 2021,2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,45,0,0,25,0,1,0,Si,NULL,NULL
136,285,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,280,75,52,0,51,0,0,0,52,1,0,Si,NULL,NULL
137,286,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ACT,Trayecto,agosto 2021,2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,36,0,0,14,0,1,0,Si,NULL,NULL
137,286,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ACT,Trayecto,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,112,58,41,0,40,0,0,0,41,1,0,Si,NULL,NULL
138,287,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Superior,GESTIONSUP_ACT,Trayecto,agosto 2021,2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,9,0,0,9,0,1,0,Si,NULL,NULL
138,287,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Superior,GESTIONSUP_ACT,Trayecto,agosto 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,20,13,11,0,10,0,0,0,11,1,0,Si,NULL,NULL
138,288,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Superior,GESTIONSUP_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,1,0,0,0,0,0,0,Si,NULL,NULL
138,288,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Superior,GESTIONSUP_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,3,2,2,0,0,0,0,0,2,0,0,Si,NULL,NULL
138,288,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Superior,GESTIONSUP_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,0,0,No,NULL,NULL
137,289,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,Si,NULL,NULL
137,289,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,No,NULL,NULL
136,290,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,6,0,0,5,0,1,0,Si,NULL,NULL
136,290,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,10,7,7,0,0,0,0,0,7,1,0,Si,NULL,NULL
136,290,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
135,291,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,2,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,Si,NULL,NULL
135,291,Formación de directores y supervisores,Actualización Académica en Conducción y Gestión Educativa,Actualización Académica en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_ACT,Trayecto,Agosto 2021 (finalización cohorte 2019),2021,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,No,NULL,NULL
77,292,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,Agosto 2021 (solo docentes municipales),2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,275,274,NULL,263,263,0,0,183,263,1,0,Si,NULL,183
139,293,Formación de docentes en el área de medios y tecnologías,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,SEMINARIOINTROPC,Seminario,septiembre 2021,2021,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,15,9,NULL,9,9,0,0,2,9,1,0,Si,NULL,2
139,293,Formación de docentes en el área de medios y tecnologías,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,SEMINARIOINTROPC,Seminario,septiembre 2021,2021,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,25,19,NULL,16,16,0,0,11,16,1,0,Si,NULL,11
139,293,Formación de docentes en el área de medios y tecnologías,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,Seminario-Taller Introducción al Pensamiento Computacional y la programación en la educación,SEMINARIOINTROPC,Seminario,septiembre 2021,2021,2021,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,119,64,NULL,64,64,0,0,32,64,1,0,Si,NULL,32
120,294,Formación de docentes de las modalidades del sistema educativo,Seminario: Formación para equipos docentes del Secundario para Jóvenes y Adultos en línea,Seminario: Formación para equipos docentes del Secundario para Jóvenes y Adultos en línea,SEMINARIOSECUNDARIOJYA,Seminario,septiembre 2021,2021,2021,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,401,217,NULL,202,202,0,0,132,202,1,0,Si,NULL,132
140,295,Formación para docentes de todos los niveles del sistema educativo,"Ateneo didáctico de lenguaje, lengua y literatura: Hablar, leer y escribir en la escuela","Ateneo didáctico de lenguaje, lengua y literatura: Hablar, leer y escribir en la escuela",ATENEOLENGUA1,Seminario,septiembre 2021,2021,2021,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,763,298,NULL,297,297,0,0,125,297,1,0,Si,NULL,125
141,296,Formación para docentes de todos los niveles del sistema educativo,"Taller ""Manos en la ciencia: El laboratorio escolar""","Taller ""Manos en la ciencia: El laboratorio escolar""",TALLERLAB,Seminario,septiembre 2021,2021,2021,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,288,160,NULL,134,134,0,0,43,134,1,0,Si,NULL,43
97,297,Formación de docentes en el área de medios y tecnologías,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,TECNODIGIEDU_ESP,Trayecto,agosto 2022,2022,2022,13,Instituto Superior del Profesorado Tecnológico,ISPT,Capital,26,51,46,NULL,0,46,0,0,42,46,1,0,Si,NULL,NULL
97,297,Formación de docentes en el área de medios y tecnologías,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,TECNODIGIEDU_ESP,Trayecto,agosto 2022,2022,2022,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,35,35,NULL,0,34,0,0,25,34,1,0,Si,NULL,NULL
97,297,Formación de docentes en el área de medios y tecnologías,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,Especialización Docente de Nivel Superior en Tecnologías Digitales y Educación,TECNODIGIEDU_ESP,Trayecto,agosto 2022,2022,2022,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,56,53,NULL,0,53,0,0,38,53,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,NULL,NULL,NULL,0,4,4,0,0,0,1,0,Si,4,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,NULL,NULL,NULL,0,15,15,0,0,0,1,0,Si,18,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,12,Conservatorio Superior de Música Juan José Castro,CCASTRO,Tercero Arriba,22,NULL,NULL,NULL,0,12,12,0,0,0,1,0,Si,12,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,14,14,0,0,0,1,0,Si,17,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,44,39,30,0,28,0,0,1,30,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,38,33,31,0,31,0,0,0,31,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,17,17,0,0,0,1,0,Si,17,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,12,Conservatorio Superior de Música Juan José Castro,CCASTRO,Tercero Arriba,22,39,33,26,0,25,0,0,0,26,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,20,20,0,0,0,1,0,Si,23,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,NULL,NULL,NULL,0,22,22,0,0,0,1,0,Si,26,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,61,45,39,0,39,0,0,0,39,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,31,29,18,0,18,0,0,0,18,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,58,41,33,0,33,0,0,0,33,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,75,53,45,0,45,0,0,0,45,1,0,Si,NULL,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2023,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,91,91,0,0,0,1,0,Si,102,NULL
111,306,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Actualización Académica Enseñar con Herramientas Digitales,HERRADIGI_ACT,Trayecto,marzo 2022,2022,2022,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,368,234,174,0,172,0,0,1,174,1,0,Si,NULL,NULL
112,307,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Formación Académica Enseñar con Herramientas Digitales,FORM_HERRADIGI,Formación pedagógica (postítulo),marzo 2022,2022,2022,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,2,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,Si,NULL,NULL
112,307,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Formación Académica Enseñar con Herramientas Digitales,FORM_HERRADIGI,Formación pedagógica (postítulo),marzo 2022,2022,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,No,NULL,NULL
112,307,Formación de docentes en el área de medios y tecnologías,Enseñar con Herramientas Digitales,Formación Académica Enseñar con Herramientas Digitales,FORM_HERRADIGI,Formación pedagógica (postítulo),marzo 2022,2022,2022,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,1,1,1,0,1,0,0,1,1,1,0,Si,NULL,NULL
